# Frame     Time [ms]   Type    Size [Bit]     PSNR-Y [dB]     PSNR-U [dB]     PSNR-V [dB]     VQM (if exists)
113	3766.666670	B	1184	45.190	46.300	45.904
114	3800.000000	B	656	44.903	45.524	46.353
115	3833.333330	B	1736	43.804	44.915	45.186
120	4000.000000	P	33792	43.280	44.404	44.707
117	3900.000000	B	672	44.158	45.019	45.430
118	3933.333330	B	1448	43.858	44.571	45.007
119	3966.666670	B	1248	43.042	44.469	44.888
124	4133.333330	P	13104	43.356	44.106	44.573
121	4033.333330	B	1384	43.173	44.297	44.882
122	4066.666670	B	2568	43.411	44.306	44.947
123	4100.000000	B	1096	43.132	44.102	44.734
128	4266.666670	I	75784	44.986	45.869	46.226
125	4166.666670	B	648	44.655	45.539	46.191
126	4200.000000	B	528	45.040	45.684	46.243
127	4233.333330	B	456	45.221	45.692	46.055
132	4400.000000	P	2464	44.826	45.539	45.908
129	4300.000000	B	480	44.903	45.659	45.990
130	4333.333330	B	544	44.677	45.593	45.885
131	4366.666670	B	488	44.769	45.623	45.880
136	4533.333330	P	5112	44.715	45.545	45.851
133	4433.333330	B	320	44.892	45.532	45.923
134	4466.666670	B	320	44.937	45.576	45.915
135	4500.000000	B	296	44.828	45.579	45.890
140	4666.666670	P	2472	44.925	45.550	45.953
137	4566.666670	B	280	44.747	45.571	45.879
138	4600.000000	B	280	44.747	45.571	45.879
139	4633.333330	B	288	44.631	45.543	45.905
144	4800.000000	I	75840	45.058	45.795	46.185
141	4700.000000	B	448	45.541	46.140	46.278
142	4733.333330	B	384	45.593	46.161	46.377
143	4766.666670	B	400	45.329	46.170	46.314
148	4933.333330	P	3984	45.015	45.709	46.128
145	4833.333330	B	400	45.155	45.784	46.215
146	4866.666670	B	416	45.116	45.713	46.182
147	4900.000000	B	488	44.832	45.777	46.167
152	5066.666670	P	2744	45.036	45.767	46.136
149	4966.666670	B	304	44.947	45.772	46.149
150	5000.000000	B	264	44.750	45.760	46.130
151	5033.333330	B	264	44.750	45.760	46.130
156	5200.000000	P	4144	44.980	45.797	46.072
153	5100.000000	B	408	44.975	45.776	46.093
154	5133.333330	B	464	44.799	45.780	46.102
155	5166.666670	B	488	44.939	45.793	46.102
160	5333.333330	I	75344	45.078	45.702	46.216
157	5233.333330	B	512	45.337	46.078	46.453
158	5266.666670	B	512	45.621	46.076	46.301
159	5300.000000	B	504	45.596	46.153	46.230
164	5466.666670	P	3960	45.254	45.737	46.170
161	5366.666670	B	288	45.271	45.765	46.198
162	5400.000000	B	224	45.267	45.798	46.224
163	5433.333330	B	304	45.355	45.742	46.203
168	5600.000000	P	3744	45.199	45.827	46.233
165	5500.000000	B	352	45.224	45.780	46.168
166	5533.333330	B	416	45.137	45.822	46.219
167	5566.666670	B	456	45.019	45.864	46.186
172	5733.333330	P	4032	45.157	45.692	46.169
169	5633.333330	B	448	44.995	45.759	46.188
170	5666.666670	B	464	45.005	45.737	46.189
171	5700.000000	B	400	44.880	45.610	46.158
176	5866.666670	I	75640	44.592	45.738	46.335
173	5766.666670	B	592	45.797	45.956	46.418
174	5800.000000	B	536	45.704	45.997	46.421
175	5833.333330	B	536	45.824	46.031	46.504
180	6000.000000	P	3568	45.395	45.811	46.250
177	5900.000000	B	352	45.789	45.934	46.505
178	5933.333330	B	424	45.093	45.911	46.426
179	5966.666670	B	344	45.399	45.893	46.401
184	6133.333330	P	4120	45.168	45.803	46.187
181	6033.333330	B	376	45.160	45.848	46.254
182	6066.666670	B	552	45.168	45.807	46.309
183	6100.000000	B	544	45.184	45.829	46.200
188	6266.666670	P	3760	45.213	45.661	46.210
185	6166.666670	B	544	45.098	45.713	46.229
186	6200.000000	B	568	45.002	45.746	46.231
187	6233.333330	B	440	45.002	45.551	46.225
192	6400.000000	I	76248	45.025	45.839	46.195
189	6300.000000	B	424	45.786	45.952	46.542
190	6333.333330	B	424	45.786	45.952	46.542
191	6366.666670	B	392	45.743	45.922	46.479
196	6533.333330	P	4336	45.347	45.782	46.245
193	6433.333330	B	464	45.468	45.951	46.417
194	6466.666670	B	504	45.348	45.965	46.380
195	6500.000000	B	520	45.186	45.933	46.345
200	6666.666670	P	3936	45.231	45.748	46.175
197	6566.666670	B	496	45.168	45.810	46.181
198	6600.000000	B	400	45.070	45.762	46.199
199	6633.333330	B	520	45.168	45.762	46.183
204	6800.000000	P	5664	44.996	45.774	46.192
201	6700.000000	B	304	45.234	45.770	46.173
202	6733.333330	B	352	45.120	45.822	46.170
203	6766.666670	B	352	45.120	45.822	46.170
208	6933.333330	I	76072	44.973	45.738	46.317
205	6833.333330	B	464	45.750	46.084	46.519
206	6866.666670	B	408	45.828	46.141	46.443
207	6900.000000	B	408	45.750	46.185	46.618
212	7066.666670	P	4200	45.316	45.766	46.288
209	6966.666670	B	432	45.515	45.834	46.270
210	7000.000000	B	464	45.557	45.831	46.352
211	7033.333330	B	456	45.399	45.915	46.385
216	7200.000000	P	2528	45.194	45.832	46.287
213	7100.000000	B	384	45.204	45.868	46.297
214	7133.333330	B	304	45.049	45.866	46.311
215	7166.666670	B	256	45.065	45.859	46.282
220	7333.333330	P	3280	45.126	45.879	46.351
217	7233.333330	B	400	45.087	45.783	46.305
218	7266.666670	B	400	45.209	45.828	46.308
219	7300.000000	B	392	45.177	45.815	46.302
224	7466.666670	I	76400	44.971	45.734	46.170
221	7366.666670	B	472	45.560	46.121	46.490
222	7400.000000	B	544	45.818	46.041	46.510
223	7433.333330	B	440	45.784	45.994	46.458
228	7600.000000	P	4088	45.367	45.774	46.185
225	7500.000000	B	520	45.066	45.932	46.260
226	7533.333330	B	496	45.410	45.918	46.264
227	7566.666670	B	392	45.275	45.916	46.282
232	7733.333330	P	3616	45.382	45.869	46.192
229	7633.333330	B	288	45.337	45.799	46.192
230	7666.666670	B	360	45.008	45.796	46.140
231	7700.000000	B	360	45.069	45.844	46.160
236	7866.666670	P	4360	45.100	45.866	46.112
233	7766.666670	B	552	45.051	45.934	46.223
234	7800.000000	B	368	44.834	45.881	46.157
235	7833.333330	B	488	45.186	45.809	46.146
240	8000.000000	I	76600	45.012	45.892	46.194
237	7900.000000	B	408	45.131	46.188	46.149
238	7933.333330	B	384	45.628	46.175	46.407
239	7966.666670	B	464	45.797	46.106	46.475
244	8133.333330	P	3464	45.409	45.890	46.229
241	8033.333330	B	304	45.388	46.010	46.370
242	8066.666670	B	304	45.388	46.010	46.370
243	8100.000000	B	312	45.507	45.952	46.339
248	8266.666670	P	3808	45.208	45.816	46.252
245	8166.666670	B	360	45.051	45.956	46.248
246	8200.000000	B	432	45.116	45.938	46.141
247	8233.333330	B	432	45.028	45.904	46.195
252	8400.000000	P	3640	45.224	45.877	46.194
249	8300.000000	B	392	45.087	45.862	46.182
250	8333.333330	B	504	44.996	45.852	46.177
251	8366.666670	B	568	44.650	45.859	46.206
256	8533.333330	I	76152	44.879	45.848	46.165
253	8433.333330	B	280	45.761	46.048	46.442
254	8466.666670	B	400	45.554	46.219	46.372
255	8500.000000	B	400	45.554	46.219	46.372
260	8666.666670	P	8800	44.490	45.824	45.684
257	8566.666670	B	608	45.089	45.916	46.316
258	8600.000000	B	752	45.093	46.114	46.273
259	8633.333330	B	1344	44.240	46.055	45.835
264	8800.000000	P	29320	44.773	45.495	45.899
261	8700.000000	B	440	45.014	45.599	46.405
262	8733.333330	B	536	45.000	46.135	45.911
263	8766.666670	B	2008	44.377	45.631	45.220
268	8933.333330	P	30464	45.430	45.953	46.297
265	8833.333330	B	336	45.114	45.538	46.602
266	8866.666670	B	1072	45.000	45.649	45.443
267	8900.000000	B	784	45.129	45.837	46.318
272	9066.666670	I	33888	47.258	47.679	48.649
269	8966.666670	B	1424	45.588	46.527	48.014
270	9000.000000	B	352	47.444	47.852	48.207
271	9033.333330	B	1976	46.010	47.395	46.716
276	9200.000000	P	20232	46.968	47.936	49.118
273	9100.000000	B	1144	45.238	47.433	48.723
274	9133.333330	B	376	47.405	48.175	48.653
275	9166.666670	B	488	46.308	47.873	47.701
280	9333.333330	P	12624	49.029	49.580	50.590
277	9233.333330	B	1200	45.369	48.122	48.670
278	9266.666670	B	192	47.387	48.138	49.070
279	9300.000000	B	680	47.095	47.969	48.744
284	9466.666670	P	6672	49.866	51.785	53.324
281	9366.666670	B	392	47.955	49.410	50.569
282	9400.000000	B	192	49.752	49.582	50.239
283	9433.333330	B	192	49.752	49.582	50.239
288	9600.000000	I	504	98.190	56.784	56.784
285	9500.000000	B	424	52.915	52.650	54.180
286	9533.333330	B	184	51.408	54.553	54.754
287	9566.666670	B	256	51.621	54.812	55.985
292	9733.333330	P	160	98.190	56.784	56.784
289	9633.333330	B	144	98.190	56.784	56.784
290	9666.666670	B	144	98.190	56.784	56.784
291	9700.000000	B	144	98.190	56.784	56.784
296	9866.666670	P	144	98.190	56.784	56.784
293	9766.666670	B	136	98.190	56.784	56.784
294	9800.000000	B	136	98.190	56.784	56.784
295	9833.333330	B	136	98.190	56.784	56.784
300	10000.000000	P	144	98.190	56.784	56.784
